id,key,value,type
3276110939,name,E 30th Ave & Quari St,regular
3276110939,source,Bing,regular
3276110939,highway,bus_stop,regular
3276110939,local_ref,RTD 121,regular
3277896693,railway,level_crossing,regular
3280099064,railway,buffer_stop,regular
3282036425,highway,crossing,regular
3282036425,crossing,zebra,regular
3282106720,highway,crossing,regular
3282106720,crossing,zebra,regular
3282232969,highway,crossing,regular
3283310141,highway,crossing,regular
3283310141,crossing,zebra,regular
3283368745,source,Bing,regular
3283368745,barrier,gate,regular
3283816700,highway,crossing,regular
3284754197,crossing,zebra,regular
3284754197,highway,crossing,regular
3285453782,highway,crossing,regular
3285453782,crossing,zebra,regular
3285800418,highway,crossing,regular
3285800418,crossing,zebra,regular
3286566522,highway,crossing,regular
3286975663,highway,crossing,regular
3286975663,crossing,zebra,regular
3287002384,highway,crossing,regular
3287711557,highway,crossing,regular
3287711557,crossing,zebra,regular
3287868760,crossing,zebra,regular
3287868760,highway,crossing,regular
3287868760,tactile_paving,yes,regular
3289300683,highway,crossing,regular
3289300683,crossing,zebra,regular
3289981565,highway,crossing,regular
3289981565,crossing,zebra,regular
3290857233,crossing,zebra,regular
3290857233,highway,crossing,regular
3290857233,tactile_paving,no,regular
3294153408,railway,level_crossing,regular
3299714119,source,Bing,regular
3299714119,highway,crossing,regular
3299714119,crossing,traffic_signals,regular
3299980261,highway,crossing,regular
3299980261,crossing,zebra,regular
3300334104,highway,crossing,regular
3301204329,highway,crossing,regular
3301615599,highway,crossing,regular
3301653329,highway,crossing,regular
3301700232,highway,crossing,regular
3301700232,crossing,zebra,regular
3301741396,highway,crossing,regular
3301813415,highway,crossing,regular
3302430369,power,pole,regular
3302430369,source,Bing,regular
3302430569,power,pole,regular
3302430569,source,Bing,regular
3303448431,highway,crossing,regular
3303537276,highway,crossing,regular
3303819764,power,tower,regular
3305455692,highway,crossing,regular
3308399525,tourism,information,regular
3308399525,information,guidepost,regular
3311016990,bicycle,yes,regular
3311016990,highway,crossing,regular
3311016990,crossing,uncontrolled,regular
3317713680,source,Bing,regular
3317713680,highway,crossing,regular
3320063778,power,pole,regular
3320261933,source,Bing,regular
3320261933,barrier,gate,regular
3321877856,highway,crossing,regular
3321881249,highway,crossing,regular
3321881249,crossing,zebra,regular
3322355354,source,Bing,regular
3322355354,railway,level_crossing,regular
3322355354,lights,yes,crossing
3323271376,highway,crossing,regular
3323650451,highway,crossing,regular
3324272154,railway,crossing,regular
3327334178,highway,crossing,regular
3327334178,crossing,zebra,regular
3327806906,source,Bing,regular
3327806906,highway,crossing,regular
3327883382,name,High Point Creamery,regular
3327883382,amenity,restaurant,regular
3327883382,cuisine,ice_cream,regular
3327883382,city,Denver,addr
3327883382,street,South Holly Street,addr
3327883382,postcode,80246,addr
3327883382,housenumber,217,addr
3328305083,city,Denver,addr
3328305083,housenumber,2425,addr
3328305083,postcode,80205,addr
3328305083,state,CO,addr
3328305083,street,Broadway,addr
3328305083,amenity,restaurant,regular
3328305083,cuisine,sandwich,regular
3328305083,name,Snarf's,regular
3328305083,opening_hours,11:00-22:00,regular
3328305083,phone,(303) 524-3466,regular
3328305083,website,eatsnarfs.com,regular
3329523593,city,Denver,addr
3329523593,housenumber,3300,addr
3329523593,postcode,80205,addr
3329523593,state,CO,addr
3329523593,street,Larimer Street,addr
3329523593,name,Enayat Schneider Engineering,regular
3329523593,office,company,regular
3329593817,highway,crossing,regular
3329663025,highway,crossing,regular
3329663025,crossing,zebra,regular
3330075847,name,Denver United Church,regular
3330075847,amenity,place_of_worship,regular
3330075847,religion,christian,regular
3330075847,city,Denver,addr
3330075847,street,South Broadway,addr
3330075847,postcode,80209,addr
3330075847,housenumber,660,addr
3337886409,highway,crossing,regular
3337886409,crossing,traffic_signals,regular
3338037165,crossing,traffic_signals,regular
3338037165,highway,crossing,regular
3338037165,source,Bing,regular
3338294526,railway,crossing,regular
3338511193,highway,crossing,regular
3338608815,city,Denver,addr
3338608815,housenumber,2851,addr
3338608815,postcode,80205,addr
3338608815,state,CO,addr
3338608815,street,Tremont Place,addr
3338608815,amenity,school,regular
3338608815,name,Mile High Montessori Edna Oliver Early Learning Center,regular
3345182076,name,Ho Mei,regular
3345182076,phone,303-355-5401,regular
3345182076,source,Bing,regular
3345182076,amenity,restaurant,regular
3345182076,cuisine,chinese,regular
3345182076,city,Denver,addr
3345182076,street,Colorado Boulevard,addr
3345182076,postcode,80207,addr
3345182076,housenumber,3260,addr
3350423195,highway,crossing,regular
3350449565,highway,crossing,regular
3351192833,power,pole,regular
3357355648,highway,crossing,regular
3360137279,noexit,yes,regular
3362695172,source,Bing,regular
3362695172,highway,crossing,regular
3362695172,crossing,traffic_signals,regular
3365993087,crossing,zebra,regular
3365993087,highway,crossing,regular
3367363199,power,tower,regular
3374424946,highway,crossing,regular
3374424946,crossing,zebra,regular
3375273567,highway,crossing,regular
3375577939,highway,crossing,regular
3379349245,city,Denver,addr
3379349245,housenumber,601,addr
3379349245,postcode,80203,addr
3379349245,state,CO,addr
3379349245,street,East 18th Avenue,addr
3379349245,unit,250,addr
3379349245,name,Colorado Governor's Office of Information Technology,regular
3379349245,office,government,regular
3381089665,highway,crossing,regular
3382324217,highway,crossing,regular
3383656632,city,Denver,addr
3383656632,housenumber,1790,addr
3383656632,postcode,80203,addr
3383656632,state,CO,addr
3383656632,street,Logan Street,addr
3383656632,name,Mountain States Employers Council,regular
3383656632,office,employment_agency,regular
3393500449,highway,crossing,regular
3394058573,highway,crossing,regular
3394757742,highway,crossing,regular
3394757742,crossing,zebra,regular
3396157212,access,private,regular
3396157212,barrier,gate,regular
3397279289,highway,turning_circle,regular
3403756492,highway,crossing,regular
3403756492,crossing,zebra,regular
3404147326,highway,crossing,regular
3404147326,crossing,zebra,regular
3404940611,highway,crossing,regular
3404940611,crossing,zebra,regular
3405322871,highway,crossing,regular
3408349425,city,Denver,addr
3408349425,housenumber,1001,addr
3408349425,postcode,80203,addr
3408349425,state,CO,addr
3408349425,street,Lincoln Street,addr
3408349425,name,Colorado Department of Corrections Regional Office,regular
3408349425,office,government,regular
3409747133,power,tower,regular
3411093045,power,pole,regular
3411991460,source,Bing,regular
3411991460,tourism,picnic_site,regular
3416123616,highway,traffic_signals,regular
3422301204,name,Eldorado Blvd / Network Pkwy (E),regular
3422301204,bench,yes,regular
3422301204,covered,yes,regular
3422301204,highway,bus_stop,regular
3422301204,shelter,yes,regular
3422301204,stop_id,24589,regular
3422301204,operator,RTD,regular
3424246283,name,Diyar International Market,regular
3424246283,shop,supermarket,regular
3424246283,phone,303-337-6527,regular
3424246283,city,Denver,addr
3424246283,street,South Parker Road,addr
3424246283,postcode,80231,addr
3424246283,opening_hours,"Mo-Sa 0930-1900, Su 0930-1800",regular
3424246283,housenumber,2159,addr
3425993841,noexit,yes,regular
3425993841,source,Bing,regular
3426237973,name,Little Europe,regular
3426237973,phone,303-369-0307,regular
3426237973,amenity,restaurant,regular
3426237973,cuisine,international,regular
3426237973,alt_name,Little Europe Restaurant,regular
3426237973,city,Denver,addr
3426237973,unit,1,addr
3426237973,street,South Parker Road,addr
3426237973,postcode,80231,addr
3426237973,housenumber,1842,addr
3435984664,highway,crossing,regular
3435984664,crossing,zebra,regular
3437496603,highway,crossing,regular
3438486123,power,pole,regular
3438531749,source,Bing,regular
3438531749,barrier,gate,regular
3442498043,highway,crossing,regular
3442498043,crossing,zebra,regular
3442682319,highway,crossing,regular
3442682319,crossing,zebra,regular
3442722129,highway,crossing,regular
3443718965,noexit,yes,regular
3443718965,source,Bing,regular
3447560266,power,pole,regular
3454498502,name,Vitamin World,regular
3454498502,shop,supermarket,regular
3454498502,organic,only,regular
3454585775,power,pole,regular
3454638130,power,pole,regular
3456775730,source,Bing,regular
3456775730,natural,tree,regular
3456787260,source,Bing,regular
3456787260,natural,tree,regular
3456844956,highway,crossing,regular
3458604087,name,Rocky Mountain Prep,regular
3458604087,phone,720-608-0219,regular
3458604087,amenity,school,regular
3458604087,website,http://rockymountainprep.org,regular
3458604087,city,Denver,addr
3458604087,unit,301,addr
3458604087,street,East Cherry Creek South Drive,addr
3458604087,postcode,80231,addr
3458604087,alternate,720-863-8920,phone
3458604087,housenumber,7808,addr
3458611176,highway,crossing,regular
3459073036,railway,crossing,regular
3460865492,barrier,gate,regular
3460913203,barrier,gate,regular
3465749502,name,Facility Office,regular
3465749502,office,government,regular
3472026549,highway,crossing,regular
3472026549,crossing,zebra,regular
3472241674,source,Bing,regular
3472241674,highway,crossing,regular
3472241674,crossing,uncontrolled,regular
3474510813,source,Bing,regular
3474510813,barrier,gate,regular
3474596342,power,pole,regular
3474596342,source,Bing,regular
3475450576,highway,street_lamp,regular
3475450576,lamp_type,electric,regular
3475465701,highway,crossing,regular
3475465701,crossing,zebra,regular
3490417562,noexit,yes,regular
3491984087,city,Denver,addr
3491984087,housenumber,686,addr
3491984087,postcode,80204,addr
3491984087,state,CO,addr
3491984087,street,Mariposa Street,addr
3491984087,name,Rocky Mountain Masonry Institute,regular
3491984087,office,company,regular
3494249365,highway,traffic_signals,regular
3494249565,source,Bing,regular
3494249565,natural,tree,regular
3494311724,source,Bing,regular
3494311724,natural,tree,regular
3496997346,city,Denver,addr
3496997346,housenumber,826,addr
3496997346,postcode,80204,addr
3496997346,state,CO,addr
3496997346,street,Santa Fe Drive,addr
3496997346,name,Alpine Fine Art Center,regular
3496997346,shop,art,regular
3498044529,highway,crossing,regular
3504254986,source,Bing,regular
3504254986,barrier,lift_gate,regular
3504261180,source,Bing,regular
3504261180,natural,tree,regular
3504261280,source,Bing,regular
3504261280,natural,tree,regular
3505110638,highway,crossing,regular
3506350793,city,Denver,addr
3506350793,housenumber,924,addr
3506350793,postcode,80204,addr
3506350793,state,CO,addr
3506350793,street,West Colfax Avenue,addr
3506350793,name,Asian Chamber of Commerce,regular
3506350793,office,company,regular
3507889075,source,Bing,regular
3507889075,highway,crossing,regular
3507889075,crossing,uncontrolled,regular
3510436701,city,Denver,addr
3510436701,housenumber,1029,addr
3510436701,postcode,80204,addr
3510436701,state,CO,addr
3510436701,street,Santa Fe Drive,addr
3510436701,name,Santa Fe Self Storage,regular
3510436701,office,company,regular
3516758840,noexit,yes,regular
3517514361,amenity,bench,regular
3520203820,source,Bing,regular
3520203820,highway,crossing,regular
3520203820,crossing,traffic_signals,regular
3520760336,highway,crossing,regular
3520978670,city,Denver,addr
3520978670,housenumber,1600,addr
3520978670,postcode,80204,addr
3520978670,state,CO,addr
3520978670,street,West 13th Avenue,addr
3520978670,name,Denver Bullets Inc,regular
3520978670,shop,yes,regular
3527109163,highway,crossing,regular
3527109163,crossing,traffic_signals,regular
3527277578,noexit,yes,regular
3531403109,highway,crossing,regular
3532607261,source,Bing,regular
3532607261,natural,tree,regular
3532607761,source,Bing,regular
3532607761,natural,tree,regular
3532607961,source,Bing,regular
3532607961,natural,tree,regular
3540637870,name,Buy Back Games,regular
3540637870,shop,toys,regular
3540637870,source,survey,regular
3555293998,source,Bing,regular
3555293998,bicycle,yes,regular
3555293998,highway,crossing,regular
3555293998,crossing,unmarked,regular
3562661136,power,tower,regular
3564703679,source,Bing,regular
3564703679,natural,tree,regular
3564733737,source,Bing,regular
3564733737,natural,tree,regular
3564735937,source,Bing,regular
3564735937,natural,tree,regular
3564754008,source,Bing,regular
3564754008,natural,tree,regular
3564754108,source,Bing,regular
3564754108,natural,tree,regular
3564754208,source,Bing,regular
3564754208,natural,tree,regular
3564754308,source,Bing,regular
3564754308,natural,tree,regular
3583736791,source,Bing,regular
3583736791,bicycle,yes,regular
3583736791,highway,crossing,regular
3583736791,crossing,traffic_signals,regular
3605874233,natural,tree,regular
3608190943,source,Bing,regular
3608190943,natural,tree,regular
3608195278,source,Bing,regular
3608195278,natural,tree,regular
3608885876,source,Bing,regular
3608885876,highway,crossing,regular
3611692835,natural,tree,regular
3615224182,natural,tree,regular
3624105390,source,Mapbox,regular
3624105390,amenity,bench,regular
3624121391,source,Mapbox,regular
3624121391,tourism,picnic_site,regular
3627818613,natural,tree,regular
3628043172,natural,tree,regular
3628500653,highway,traffic_signals,regular
3629261881,natural,tree,regular
3630721001,source,Bing,regular
3630721001,tourism,motel,regular
3630721504,shop,car,regular
3630721504,source,Bing,regular
3632429950,name,Payless Shoe Source,regular
3632429950,shop,clothes,regular
3632429950,phone,303-232-3793,regular
3632429950,source,Bing,regular
3632429950,website,http://www.payless.com,regular
3632429950,city,Lakewood,addr
3632429950,unit,103,addr
3632429950,street,West Colfax Avenue,addr
3632429950,postcode,80214,addr
3632429950,housenumber,7475,addr
3634793354,source,Bing,regular
3634793354,traffic_calming,bump,regular
3634917340,name,W 44th Ave & Eaton St,regular
3634917340,source,Bing,regular
3634917340,highway,bus_stop,regular
3634917340,alt_name,W 44th Ave & Fenton St,regular
3634917340,local_ref,RTD 44 51,regular
3635986986,source,Bing,regular
3635986986,highway,crossing,regular
3635986986,crossing,traffic_signals,regular
3636155353,tourism,information,regular
3636155353,information,guidepost,regular
3637842421,power,pole,regular
3637919583,highway,street_lamp,regular
3637919583,lamp_type,electric,regular
3638067016,source,Bing,regular
3638067016,amenity,bench,regular
3638505631,source,Bing,regular
3638505631,highway,crossing,regular
3638505631,crossing,traffic_signals,regular
3639990813,source,Bing,regular
3639990813,amenity,bicycle_parking,regular
3639990813,covered,no,regular
3639990813,capacity,4,regular
3639990813,bicycle_parking,stands,regular
3640325081,source,Bing,regular
3640325081,natural,tree,regular
3640325181,source,Bing,regular
3640325181,highway,crossing,regular
3640325181,crossing,traffic_signals,regular
3640325381,source,Bing,regular
3640325381,natural,tree,regular
3641665961,noexit,yes,regular
3641665961,source,Bing,regular
3641704707,source,Bing,regular
3641704707,natural,tree,regular
3641704907,source,Bing,regular
3641704907,natural,tree,regular
3641734433,source,Bing,regular
3641734433,natural,tree,regular
3641734733,source,Bing,regular
3641734733,natural,tree,regular
3648126892,source,Bing,regular
3648126892,highway,crossing,regular
3648126892,crossing,uncontrolled,regular
3648139685,source,Bing,regular
3648139685,natural,tree,regular
3648140185,source,Bing,regular
3648140185,natural,tree,regular
3648140385,source,Bing,regular
3648140385,natural,tree,regular
3648249708,source,Bing,regular
3648249708,bicycle,yes,regular
3648249708,highway,crossing,regular
3648249708,crossing,unmarked,regular
3649905855,source,Bing,regular
3649905855,natural,tree,regular
3649930332,source,Bing,regular
3649930332,natural,tree,regular
3649930432,source,Bing,regular
3649930432,natural,tree,regular
3650000737,name,West 1st Ave & Lamar St,regular
3650000737,highway,bus_stop,regular
3650000737,local_ref,RTD 1,regular
3651600640,source,Bing,regular
3651600640,natural,tree,regular
3651600740,source,Bing,regular
3651600740,natural,tree,regular
3651878705,source,Bing,regular
3651878705,natural,tree,regular
3651905124,source,Bing,regular
3651905124,natural,tree,regular
3651909124,source,Bing,regular
3651909124,natural,tree,regular
3652051411,source,Bing,regular
3652051411,natural,tree,regular
3653716856,source,Bing,regular
3653716856,natural,tree,regular
3653716956,source,Bing,regular
3653716956,natural,tree,regular
3653717056,source,Bing,regular
3653717056,natural,tree,regular
3653717256,source,Bing,regular
3653717256,natural,tree,regular
3655051805,noexit,yes,regular
3655051805,source,Bing,regular
3656110062,source,Bing,regular
3656110062,natural,tree,regular
3656157353,noexit,yes,regular
3656157353,source,Bing,regular
3656241073,source,Bing,regular
3656241073,natural,tree,regular
3656342645,source,Bing,regular
3656342645,highway,crossing,regular
3656342645,crossing,unmarked,regular
3657327898,source,Bing,regular
3657327898,natural,tree,regular
3657334776,source,Bing,regular
3657334776,natural,tree,regular
3657984930,name,Sola Salon Studios,regular
3657984930,shop,beauty,regular
3658371378,source,Bing,regular
3658371378,natural,tree,regular
3658374078,source,Bing,regular
3658374078,natural,tree,regular
3658376276,source,Bing,regular
3658376276,natural,tree,regular
3658385354,source,Bing,regular
3658385354,natural,tree,regular
3658563070,source,Bing,regular
3658563070,natural,tree,regular
3659572811,power,tower,regular
3659599305,source,Bing,regular
3659599305,natural,tree,regular
3659599705,source,Bing,regular
3659599705,natural,tree,regular
3660712620,highway,crossing,regular
3661012563,source,Bing,regular
3661012563,natural,tree,regular
3661012663,source,Bing,regular
3661012663,natural,tree,regular
3661097033,source,Bing,regular
3661097033,natural,tree,regular
3661110699,source,Bing,regular
3661110699,natural,tree,regular
3661131979,source,Bing,regular
3661131979,natural,tree,regular
3661145274,source,Bing,regular
3661145274,natural,tree,regular
3661175425,source,Bing,regular
3661175425,natural,tree,regular
3661175525,source,Bing,regular
3661175525,natural,tree,regular
3661201838,source,Bing,regular
3661201838,natural,tree,regular
3662406203,source,Bing,regular
3662406203,natural,tree,regular
3662424855,source,Bing,regular
3662424855,natural,tree,regular
3662449506,source,Bing,regular
3662449506,natural,tree,regular
3664036823,source,Bing,regular
3664036823,highway,crossing,regular
3664036823,crossing,unmarked,regular
3665315364,source,Bing,regular
3665315364,natural,tree,regular
3665315464,source,Bing,regular
3665315464,natural,tree,regular
3665315564,source,Bing,regular
3665315564,natural,tree,regular
3665329128,source,Bing,regular
3665329128,natural,tree,regular
3666573623,source,Bing,regular
3666573623,natural,tree,regular
3666729784,source,Bing,regular
3666729784,natural,tree,regular
3666738147,source,Bing,regular
3666738147,natural,tree,regular
3666763775,source,Bing,regular
3666763775,natural,tree,regular
3666790577,source,Bing,regular
3666790577,natural,tree,regular
3666790677,source,Bing,regular
3666790677,natural,tree,regular
3666790877,source,Bing,regular
3666790877,natural,tree,regular
3667926360,source,Bing,regular
3667926360,natural,tree,regular
3667926498,source,Bing,regular
3667926498,natural,tree,regular
3667937603,source,Bing,regular
3667937603,highway,street_lamp,regular
3668144208,noexit,yes,regular
3668144208,source,Bing,regular
3671091032,source,Bing,regular
3671091032,highway,traffic_signals,regular
3671091032,direction,forward,traffic_signals
3677696072,atm,yes,regular
3677696072,name,1st Bank,regular
3677696072,amenity,bank,regular
3678248704,power,tower,regular
3683218247,fee,yes,regular
3683218247,name,ChargePoint,regular
3683218247,amenity,charging_station,regular
3683218247,type1,1,socket
3683218247,opening_hours,24/7,regular
3683218247,nema_5_20,1,socket
3688164184,power,pole,regular
3700467804,barrier,bollard,regular
3703064422,highway,crossing,regular
3703064422,crossing,uncontrolled,regular
3703497492,city,Broomfield,addr
3703497492,state,CO,addr
3703497492,street,Eldorado Boulevard,addr
3703497492,postcode,80021,addr
3703497492,housenumber,355,addr
3704027945,power,tower,regular
3707338846,natural,tree,regular
3707356300,natural,tree,regular
3707356502,natural,tree,regular
3708007471,natural,tree,regular
3708030329,natural,tree,regular
3708030433,natural,tree,regular
3708030533,natural,tree,regular
3709581077,entrance,yes,regular
3709581077,city,Broomfield,addr
3709581077,state,CO,addr
3709581077,street,Depot Hill Road,addr
3709581077,postcode,80020,addr
3709581077,housenumber,1008,addr
3710185455,power,pole,regular
3710658806,natural,tree,regular
3710764856,natural,tree,regular
3711371666,name,Pilatus Business A/C,regular
3712919917,name,Papa Murphy's,regular
3712919917,phone,(303) 499-0909,regular
3712919917,amenity,fast_food,regular
3712919917,cuisine,pizza,regular
3712919917,website,http://co.boulder.papamurphys.com/pizza_boulder_co_co075.html,regular
3712919917,takeaway,only,regular
3712919917,opening_hours,11:00-20:00,regular
3717639373,natural,tree,regular
3717723957,natural,tree,regular
3723329818,highway,crossing,regular
3725518361,source,Bing,regular
3725518361,tourism,picnic_site,regular
3726741714,leisure,picnic_table,regular
3728643600,power,pole,regular
3729485352,power,pole,regular
3730737459,emergency,fire_hydrant,regular
3731114019,entrance,yes,regular
3731114019,city,Broomfield,addr
3731114019,state,CO,addr
3731114019,street,10th Avenue,addr
3731114019,postcode,80020,addr
3731114019,housenumber,2080,addr
3743670772,source,Bing,regular
3743670772,natural,tree,regular
3743670972,source,Bing,regular
3743670972,natural,tree,regular
3743671172,source,Bing,regular
3743671172,natural,tree,regular
3743671272,source,Bing,regular
3743671272,natural,tree,regular
3743680061,source,Bing,regular
3743680061,natural,tree,regular
3743680361,source,Bing,regular
3743680361,natural,tree,regular
3744095885,power,pole,regular
3744163935,power,pole,regular
3744220872,power,pole,regular
3744897531,source,Bing,regular
3744897531,natural,tree,regular
3744897631,source,Bing,regular
3744897631,natural,tree,regular
3744897931,source,Bing,regular
3744897931,natural,tree,regular
3745009795,source,Bing,regular
3745009795,natural,tree,regular
3745503479,power,pole,regular
3745558281,power,pole,regular
3748741422,source,Bing,regular
3748741422,natural,tree,regular
3749294376,power,pole,regular
3750003607,source,Bing,regular
3750003607,natural,tree,regular
3750003707,source,Bing,regular
3750003707,natural,tree,regular
3750003808,source,Bing,regular
3750003808,natural,tree,regular
3750003908,source,Bing,regular
3750003908,natural,tree,regular
3750004008,source,Bing,regular
3750004008,natural,tree,regular
3750004108,source,Bing,regular
3750004108,natural,tree,regular
3750032120,source,Bing,regular
3750032120,highway,street_lamp,regular
3750043320,source,Bing,regular
3750043320,natural,tree,regular
3751027022,source,Bing,regular
3751027022,highway,street_lamp,regular
3751127484,source,Bing,regular
3751127484,natural,tree,regular
3751130350,source,Bing,regular
3751130350,highway,street_lamp,regular
3751140684,source,Bing,regular
3751140684,natural,tree,regular
3751152549,source,Bing,regular
3751152549,natural,tree,regular
3751152649,source,Bing,regular
3751152649,natural,tree,regular
3751152749,source,Bing,regular
3751152749,natural,tree,regular
3752976669,power,pole,regular
3753665692,source,Bing,regular
3753665692,natural,tree,regular
3753673692,source,Bing,regular
3753673692,natural,tree,regular
3753673892,source,Bing,regular
3753673892,natural,tree,regular
3753674092,source,Bing,regular
3753674092,natural,tree,regular
3753674192,source,Bing,regular
3753674192,natural,tree,regular
3753674392,source,Bing,regular
3753674392,natural,tree,regular
3757201339,power,pole,regular
3757646037,power,pole,regular
3762502280,tourism,picnic_site,regular
3765514726,emergency,fire_hydrant,regular
3765514726,type,pillar,fire_hydrant
3780292945,power,pole,regular
3782259157,highway,stop,regular
3782810559,barrier,gate,regular
3783388040,natural,tree,regular
3783394472,natural,tree,regular
3783679581,entrance,emergency,regular
3783826849,power,transformer,regular
3783826849,transformer,distribution,regular
3786610236,emergency,fire_hydrant,regular
3786610236,type,pillar,fire_hydrant
3789199916,natural,tree,regular
3789442365,emergency,fire_hydrant,regular
3794444661,highway,street_lamp,regular
3795341484,natural,tree,regular
3797266935,natural,tree,regular
3806747552,natural,tree,regular
3810756450,highway,crossing,regular
3811199336,natural,tree,regular
3814001883,natural,tree,regular
3819955140,highway,crossing,regular
3819955140,crossing,unmarked,regular
3822974623,entrance,yes,regular
3823091324,natural,tree,regular
3823185767,entrance,yes,regular
3829978165,highway,street_lamp,regular
3832091843,highway,street_lamp,regular
3834860606,natural,tree,regular
3844052799,highway,street_lamp,regular
3871185312,highway,crossing,regular
3875319418,natural,tree,regular
3875322018,natural,tree,regular
3884091348,source,survey,regular
3884091348,barrier,gate,regular
3884091348,designation,Entrance/Exit school property,regular
3890000554,highway,crossing,regular
3898528328,city,Denver,addr
3898528328,housenumber,2750,addr
3898528328,postcode,80211,addr
3898528328,state,CO,addr
3898528328,street,West 29th Avenue,addr
3898528328,amenity,dentist,regular
3898528328,name,Sloan's Lake Dental,regular
3917324679,highway,crossing,regular
3917443858,highway,crossing,regular
3923285191,name,Colorado Athletic Club,regular
3923285191,leisure,sports_centre,regular
3923285191,city,Denver,addr
3923285191,state,CO,addr
3923285191,street,Wewatta Plaza,addr
3923285191,postcode,80202,addr
3923285191,housenumber,1601,addr
3930395472,power,pole,regular
3935481935,highway,crossing,regular
3935743238,highway,crossing,regular
3936123936,highway,crossing,regular
3955328164,power,pole,regular
3956765468,power,pole,regular
3956867937,power,pole,regular
3957526762,natural,tree,regular
3957526962,natural,tree,regular
3975281408,source,Bing,regular
3975281408,natural,tree,regular
3977258096,source,Bing,regular
3977258096,natural,tree,regular
3977259501,source,Bing,regular
3977259501,natural,tree,regular
4001156810,highway,turning_circle,regular
4001711392,natural,tree,regular
4001711392,leaf_type,broadleaved,regular
4001711392,leaf_cycle,deciduous,regular
4002572427,name,Mr. Buddha Asian Cafe,regular
4002572427,amenity,restaurant,regular
4002572427,cuisine,asian,regular
4002572427,city,Parker,addr
4002572427,state,CO,addr
4002572427,street,South Parker Road,addr
4002572427,postcode,80134,addr
4002572427,housenumber,10981,addr
4007725490,name,M2 Core +,regular
4007725490,leisure,sports_centre,regular
4007725490,city,Parker,addr
4007725490,state,CO,addr
4007725490,street,East Mainstreet,addr
4007725490,postcode,80134,addr
4007725490,housenumber,18951,addr
4013794382,highway,stop,regular
4013794382,direction,backward,regular
4014589005,barrier,gate,regular
4014648897,name,Barnett & Son Brewing Co.,regular
4014648897,craft,brewery,regular
4014648897,city,Parker,addr
4014648897,state,CO,addr
4014648897,street,Pony Express Drive,addr
4014648897,postcode,80134,addr
4014648897,housenumber,18425,addr
4063844640,highway,stop,regular
4065291824,power,pole,regular
4104064954,source,Bing,regular
4104064954,natural,tree,regular
4104107996,source,Bing,regular
4104107996,natural,tree,regular
4104108096,source,Bing,regular
4104108096,natural,tree,regular
4112106217,natural,tree,regular
4112326366,emergency,fire_hydrant,regular
4112414977,amenity,bicycle_parking,regular
4112415977,name,Girl With Hat,regular
4112415977,note,Unofficial name,regular
4112415977,tourism,artwork,regular
4112415977,artwork_type,statue,regular
4112416077,natural,tree,regular
4112539647,natural,tree,regular
4112539747,natural,tree,regular
4115140413,amenity,post_box,regular
4118818794,power,pole,regular
4121236600,power,pole,regular
4125056079,noexit,yes,regular
4130624942,power,pole,regular
4131578690,name,West Point Office Building,regular
4131578690,city,Lakewood,addr
4131578690,state,CO,addr
4131578690,street,South Wadsworth Boulevard,addr
4131578690,postcode,80235,addr
4131578690,housenumber,3900,addr
4135862803,power,pole,regular
4136154255,noexit,yes,regular
4138531093,noexit,yes,regular
4138667132,noexit,yes,regular
4138926589,highway,crossing,regular
4142347978,crossing,zebra,regular
4142347978,highway,crossing,regular
4144937397,highway,crossing,regular
4147279516,man_made,tower,regular
4147336935,man_made,tower,regular
4147376164,man_made,survey_point,regular
4149503411,barrier,gate,regular
4151166606,barrier,gate,regular
4151166806,highway,crossing,regular
4151166806,crossing,zebra,regular
4152906685,highway,crossing,regular
4154086611,highway,crossing,regular
4154086611,crossing,zebra,regular
4155701758,highway,crossing,regular
4155701758,crossing,zebra,regular
4160249323,source,Bing,regular
4160249323,natural,tree,regular
4160249437,source,Bing,regular
4160249437,natural,tree,regular
4160484782,source,Bing,regular
4160484782,natural,tree,regular
4164270760,source,Bing,regular
4164270760,natural,tree,regular
4164272257,source,Bing,regular
4164272257,natural,tree,regular
4164285208,source,Bing,regular
4164285208,traffic_calming,bump,regular
4164528753,source,Bing,regular
4164528753,natural,tree,regular
4164529159,source,Bing,regular
4164529159,natural,tree,regular
4166172238,name,Harlan Park,regular
4166172238,leisure,park,regular
4166172238,description,A neighborhood park.,regular
4166619889,emergency,fire_hydrant,regular
4166789047,source,Bing,regular
4166789047,natural,tree,regular
4166791745,source,Bing,regular
4166791745,natural,tree,regular
4166792145,natural,tree,regular
4166792145,source,Bing,regular
4168650400,name,Hairizon Salon,regular
4168650400,shop,hairdresser,regular
4168650400,phone,303-750-2288,regular
4168650400,source,survey,regular
4168650400,city,Aurora,addr
4168650400,unit,12,addr
4168650400,state,CO,addr
4168650400,street,South Parker Road,addr
4168650400,postcode,80014,addr
4168650400,housenumber,3140,addr
4169353556,natural,tree,regular
4169666068,natural,tree,regular
4176225505,power,pole,regular
4178860819,natural,tree,regular
4182426695,source,Bing,regular
4182426695,highway,stop,regular
4182552782,noexit,yes,regular
4182552782,source,Bing,regular
4186236175,tourism,picnic_site,regular
4186490364,barrier,gate,regular
4191634969,power,pole,regular
4198127213,natural,tree,regular
4200346694,natural,tree,regular
4202258293,natural,tree,regular
4202275342,natural,tree,regular
4210076847,highway,crossing,regular
4210076847,crossing,zebra,regular
4211712742,natural,tree,regular
